id,label
813,1
814,1
815,1
816,0
817,1
818,1
819,0
820,1
821,0
822,1
823,0
824,0
825,1
826,0
827,1
828,1
829,0
830,0
831,1
832,1
833,1
834,1
835,0
836,1
837,0
838,1
839,0
840,0
841,1
842,0
843,1
844,1
845,1
846,0
847,1
848,0
849,0
850,1
851,0
852,1
853,1
854,0
855,0
856,1
857,1
858,0
859,0
860,1
861,1
862,1
863,1
864,1
865,1
866,0
867,0
868,0
869,1
870,1
871,0
872,1
873,1
874,0
875,1
876,0
877,1
878,1
879,0
880,0
881,1
882,1
883,1
884,1
885,0
886,1
887,0
888,0
889,1
890,1
891,1
892,1
893,0
894,0
895,0
896,0
897,0
898,1
899,1
900,1
901,1
902,1
903,1
904,0
905,0
906,1
907,1
908,0
909,0
910,0
911,1
912,1
913,0
914,1
915,0
916,0
917,1
918,0
919,0
920,0
921,1
922,1
923,0
924,0
925,0
926,0
927,0
928,1
929,1
930,0
931,0
932,0
933,1
934,1
935,0
936,0
937,0
938,1
939,1
940,0
941,0
942,0
943,1
944,1
945,1
946,0
947,0
948,1
949,1
950,0
951,0
952,1
953,0
954,1
955,1
956,1
957,1
958,0
959,1
960,0
961,1
962,1
963,1
964,0
965,1
966,0
967,1
968,1
969,1
970,1
971,1
972,0
973,1
974,0
975,0
976,0
977,0
978,1
979,1
980,1
981,1
982,1
983,1
984,0
985,0
986,0
987,0
988,1
989,0
990,0
991,1
992,1
993,0
994,0
995,0
996,1
997,1
998,0
999,1
1000,0
1001,1
1002,1
1003,1
1004,0
1005,1
1006,1
1007,0
1008,1
1009,1
1010,0
1011,1
1012,0
1013,1
1014,0
1015,1
1016,0
1017,1
1018,1
1019,0
1020,1
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,1
1032,1
1033,1
1034,0
1035,1
1036,1
1037,1
1038,0
1039,1
1040,0
1041,1
1042,0
1043,1
1044,0
1045,0
1046,0
1047,1
1048,0
1049,0
1050,0
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,1
1066,1
1067,1
1068,0
1069,1
1070,0
1071,1
1072,0
1073,1
1074,1
1075,0
1076,1
1077,0
1078,1
1079,1
1080,1
1081,1
1082,1
1083,0
1084,0
1085,1
1086,1
1087,0
1088,1
1089,0
1090,1
1091,0
1092,1
1093,1
1094,1
1095,1
1096,0
1097,0
1098,0
1099,1
1100,1
1101,0
1102,0
1103,0
1104,1
1105,1
1106,0
1107,1
1108,0
1109,0
1110,0
1111,0
1112,0
1113,1
1114,1
1115,1
1116,0
1117,0
1118,0
1119,0
1120,1
1121,1
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,1
1129,1
1130,1
1131,1
1132,0
1133,0
1134,0
1135,1
1136,0
1137,0
1138,1
1139,0
1140,0
1141,0
1142,0
1143,1
1144,1
1145,1
1146,1
1147,0
1148,1
1149,0
1150,1
1151,0
1152,0
1153,1
1154,1
1155,0
1156,1
1157,1
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,1
1165,1
1166,1
1167,0
1168,1
1169,1
1170,0
1171,1
1172,1
1173,1
1174,1
1175,0
1176,0
1177,0
1178,1
1179,1
1180,0
1181,1
1182,1
1183,1
1184,0
1185,1
1186,0
1187,1
1188,0
1189,0
1190,1
1191,0
1192,0
1193,0
1194,1
1195,0
1196,1
1197,0
1198,0
1199,1
1200,1
1201,0
1202,1
1203,0
1204,1
1205,0
1206,1
1207,0
1208,0
1209,1
1210,1
1211,0
1212,0
1213,1
1214,1
1215,1
1216,1
1217,0
1218,1
1219,0
1220,0
1221,0
1222,1
1223,1
1224,0
1225,0
1226,1
1227,0
1228,0
1229,0
1230,0
1231,1
1232,0
1233,0
1234,1
1235,1
1236,1
1237,1
1238,0
1239,0
1240,1
1241,1
1242,0
1243,0
1244,1
1245,0
1246,0
1247,1
1248,0
1249,1
1250,0
1251,0
1252,1
1253,0
1254,0
1255,0
1256,1
1257,0
1258,0
1259,0
1260,1
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,1
1269,0
1270,1
1271,1
1272,1
1273,0
1274,1
1275,1
1276,0
1277,0
1278,1
1279,1
1280,0
1281,0
1282,1
1283,1
1284,0
1285,1
1286,0
1287,0
1288,1
1289,1
1290,0
1291,0
1292,0
1293,1
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,1
1301,0
1302,0
1303,1
1304,1
1305,1
1306,0
1307,1
1308,0
1309,0
1310,0
1311,1
1312,0
1313,1
1314,1
1315,0
1316,1
1317,1
1318,1
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,1
1327,1
1328,1
1329,0
1330,0
1331,1
1332,1
1333,1
1334,0
1335,0
1336,0
1337,0
1338,0
1339,1
1340,0
1341,1
1342,1
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,1
1350,1
1351,0
1352,1
1353,0
1354,0
1355,1
1356,0
1357,1
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,1
1366,1
1367,0
1368,1
1369,0
1370,1
1371,1
1372,1
1373,1
1374,0
1375,1
1376,1
1377,1
1378,0
1379,0
1380,1
1381,1
1382,0
1383,1
1384,1
1385,1
1386,1
1387,0
1388,1
1389,0
1390,0
1391,0
1392,1
1393,0
1394,1
1395,0
1396,0
1397,0
1398,1
1399,1
1400,1
1401,1
1402,0
1403,0
1404,1
1405,0
1406,0
1407,0
1408,1
1409,0
1410,1
1411,0
1412,1
1413,1
1414,0
1415,0
1416,0
1417,0
1418,0
1419,1
1420,1
1421,0
1422,0
1423,1
1424,0
1425,0
1426,1
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,0
1438,0
1439,0
1440,0
1441,1
1442,1
1443,1
1444,1
1445,0
1446,0
1447,0
1448,1
1449,0
1450,0
1451,1
1452,0
1453,0
1454,0
1455,0
1456,1
1457,1
1458,0
1459,1
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,1
1468,1
1469,1
1470,1
1471,0
1472,0
1473,0
1474,0
1475,1
1476,1
1477,0
1478,1
1479,0
1480,1
1481,1
1482,1
1483,0
1484,0
1485,1
1486,0
1487,0
1488,0
1489,1
1490,0
1491,0
1492,1
1493,0
1494,1
1495,1
1496,1
1497,1
1498,0
1499,0
1500,1
1501,0
1502,0
1503,1
1504,0
1505,1
1506,0
1507,1
1508,1
1509,0
1510,0
1511,1
1512,0
1513,0
1514,1
1515,1
1516,0
1517,0
1518,1
1519,0
1520,1
1521,0
1522,0
1523,0
1524,1
1525,1
1526,0
1527,0
1528,1
1529,1
1530,1
1531,0
1532,0
1533,0
1534,0
1535,1
1536,1
1537,1
1538,0
1539,0
1540,1
1541,1
1542,0
1543,1
1544,0
1545,1
1546,1
1547,0
1548,1
1549,0
1550,0
1551,0
1552,1
1553,1
1554,0
1555,0
1556,1
1557,0
1558,0
1559,0
1560,0
1561,1
1562,1
1563,1
1564,0
1565,0
1566,0
1567,1
1568,1
1569,0
1570,1
1571,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,0
1578,0
1579,1
1580,1
1581,0
1582,1
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,1
1590,1
1591,0
1592,1
1593,1
1594,0
1595,1
1596,0
1597,1
1598,1
1599,1
1600,0
1601,1
1602,0
1603,0
1604,1
1605,0
1606,0
1607,0
1608,1
1609,1
1610,0
1611,1
1612,0
1613,0
1614,0
1615,0
1616,1
1617,0
1618,1
1619,1
1620,0
1621,0
1622,0
1623,0
1624,1
1625,0
1626,0
1627,1
1628,1
1629,1
1630,0
1631,1
1632,1
1633,1
1634,1
1635,0
1636,1
1637,1
1638,1
1639,1
1640,0
1641,1
1642,1
1643,1
1644,1
1645,0
1646,1
1647,0
1648,0
1649,1
1650,0
1651,1
1652,1
1653,1
1654,0
1655,0
1656,0
1657,1
1658,1
1659,0
1660,0
1661,1
1662,0
1663,0
1664,0
1665,0
1666,1
1667,0
1668,1
1669,0
1670,1
1671,1
1672,0
1673,0
1674,0
1675,1
1676,1
1677,1
1678,0
1679,0
1680,0
1681,1
1682,0
1683,1
1684,1
1685,1
1686,1
1687,1
1688,0
1689,1
1690,1
1691,1
1692,1
1693,0
1694,0
1695,1
1696,0
1697,0
1698,1
1699,0
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,0
1707,1
1708,0
1709,0
1710,1
1711,0
1712,0
1713,1
1714,1
1715,1
1716,1
1717,0
1718,1
1719,1
1720,0
1721,1
1722,0
1723,0
1724,1
1725,1
1726,1
1727,1
1728,0
1729,1
1730,0
1731,1
1732,1
1733,0
1734,0
1735,0
1736,1
1737,0
1738,1
1739,0
1740,0
1741,1
1742,1
1743,1
1744,0
1745,1
1746,0
1747,0
1748,0
1749,0
1750,1
1751,0
1752,1
1753,0
1754,1
1755,0
1756,0
1757,1
1758,1
1759,0
1760,1
1761,1
1762,0
1763,1
1764,0
1765,1
1766,1
1767,1
1768,1
1769,0
1770,0
1771,0
1772,1
1773,0
1774,0
1775,1
1776,0
1777,0
1778,0
1779,0
1780,1
1781,1
1782,0
1783,0
1784,0
1785,0
1786,1
1787,1
1788,1
1789,0
1790,1
1791,0
1792,0
1793,1
1794,0
1795,0
1796,1
1797,0
1798,0
1799,1
1800,1
1801,0
1802,1
1803,0
1804,0
1805,0
1806,1
1807,0
1808,1
1809,0
1810,1
1811,0
1812,1
1813,1
1814,0
1815,1
1816,1
1817,0
1818,1
1819,0
1820,1
1821,0
1822,0
1823,0
1824,1
1825,0
1826,0
1827,1
1828,1
1829,0
1830,1
1831,1
1832,0
1833,0
1834,0
1835,0
1836,1
1837,1
1838,0
1839,1
1840,1
1841,1
1842,0
1843,0
1844,1
1845,1
1846,0
1847,1
1848,1
1849,1
1850,1
1851,0
1852,1
1853,0
1854,1
1855,1
1856,0
1857,0
1858,1
1859,1
1860,0
1861,0
1862,1
1863,0
1864,1
1865,1
1866,0
1867,0
1868,0
1869,0
1870,1
1871,1
1872,1
1873,1
1874,0
1875,1
1876,1
1877,1
1878,0
1879,0
1880,1
1881,1
1882,0
1883,1
1884,0
1885,1
1886,0
1887,1
1888,0
1889,0
1890,1
1891,1
1892,0
1893,0
1894,1
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,1
1903,1
1904,1
1905,1
1906,0
1907,1
1908,1
1909,1
1910,1
1911,1
1912,0
1913,1
1914,1
1915,1
1916,1
1917,0
1918,1
1919,0
1920,0
1921,1
1922,0
1923,0
1924,1
1925,0
1926,0
1927,1
1928,0
1929,1
1930,0
1931,1
1932,1
1933,0
1934,0
1935,0
1936,1
1937,1
1938,1
1939,1
1940,1
1941,0
1942,0
1943,0
1944,0
1945,0
1946,1
1947,1
1948,1
1949,1
1950,0
1951,0
1952,0
1953,1
1954,0
1955,1
1956,0
1957,0
1958,0
1959,0
1960,0
1961,1
1962,0
1963,0
1964,0
1965,1
1966,0
1967,1
1968,0
1969,1
1970,0
1971,1
1972,0
1973,0
1974,0
1975,0
1976,1
1977,0
1978,1
1979,1
1980,1
1981,0
1982,1
1983,1
1984,0
1985,1
1986,1
1987,0
1988,1
1989,1
1990,1
1991,0
1992,0
1993,1
1994,0
1995,1
1996,1
1997,1
1998,0
1999,1
2000,1
2001,1
2002,0
2003,1
2004,1
2005,0
2006,1
2007,1
2008,1
2009,1
2010,1
2011,0
2012,1
2013,0
2014,0
2015,1
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,1
2023,0
2024,0
2025,1
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,1
2033,0
2034,1
2035,0
2036,0
2037,1
2038,0
2039,1
2040,1
2041,1
2042,0
2043,0
2044,1
2045,1
2046,0
2047,0
2048,0
2049,1
2050,0
2051,1
2052,0
2053,0
2054,1
2055,1
2056,1
2057,0
2058,1
2059,1
2060,1
2061,1
2062,1
2063,1
2064,1
2065,0
2066,1
2067,0
2068,1
2069,1
2070,1
2071,0
2072,0
2073,0
2074,0
2075,1
2076,1
2077,1
2078,0
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,0
2087,0
2088,0
2089,0
2090,1
2091,1
2092,0
2093,0
2094,1
2095,0
2096,0
2097,1
2098,1
2099,0
2100,1
2101,1
2102,1
2103,1
2104,0
2105,0
2106,1
2107,0
2108,1
2109,1
2110,1
2111,0
2112,0
2113,1
2114,0
2115,0
2116,0
2117,0
2118,1
2119,1
2120,1
2121,1
2122,1
2123,1
2124,1
2125,1
2126,0
2127,0
2128,1
2129,0
2130,0
2131,0
2132,0
2133,1
2134,1
2135,1
2136,0
2137,1
2138,0
2139,0
2140,0
2141,0
2142,1
2143,0
2144,1
2145,1
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,1
2154,1
2155,0
2156,1
2157,1
2158,1
2159,1
2160,0
2161,0
2162,1
2163,0
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,1
2171,0
2172,1
2173,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,1
2181,1
2182,0
2183,1
2184,1
2185,1
2186,0
2187,0
2188,1
2189,0
2190,0
2191,1
2192,1
2193,1
2194,0
2195,1
2196,1
2197,1
2198,1
2199,0
2200,1
2201,1
2202,0
2203,1
2204,0
2205,0
2206,0
2207,0
2208,1
2209,1
2210,1
2211,1
2212,0
2213,1
2214,1
2215,1
2216,1
2217,0
2218,0
2219,1
2220,1
2221,1
2222,1
2223,0
2224,0
2225,1
2226,0
2227,1
2228,1
2229,1
2230,0
2231,1
2232,0
2233,0
2234,0
2235,0
2236,0
2237,1
2238,0
2239,1
2240,1
2241,0
2242,0
2243,1
2244,0
2245,1
2246,0
2247,0
2248,1
2249,1
2250,0
2251,0
2252,1
2253,1
2254,1
2255,0
2256,0
2257,1
2258,1
2259,1
2260,1
2261,0
2262,1
2263,0
2264,0
2265,0
2266,1
2267,0
2268,0
2269,0
2270,1
2271,1
2272,0
2273,0
2274,1
2275,1
2276,0
2277,0
2278,0
2279,1
2280,1
2281,0
2282,0
2283,1
2284,1
2285,1
2286,0
2287,0
2288,0
2289,0
2290,1
2291,0
2292,0
2293,1
2294,1
2295,0
2296,1
2297,0
2298,0
2299,1
2300,1
2301,0
2302,0
2303,1
2304,1
2305,1
2306,0
2307,1
2308,0
2309,1
2310,1
2311,0
2312,1
2313,0
2314,1
2315,1
2316,0
2317,0
2318,1
2319,1
2320,0
2321,1
2322,0
2323,1
2324,1
2325,1
2326,1
2327,0
2328,0
2329,0
2330,0
2331,0
2332,1
2333,1
2334,0
2335,1
2336,0
2337,0
2338,1
2339,1
2340,0
2341,1
2342,0
2343,0
2344,1
2345,0
2346,1
2347,0
2348,0
2349,1
2350,1
2351,0
2352,0
2353,0
2354,1
2355,0
2356,1
2357,1
2358,1
2359,0
2360,0
2361,1
2362,0
2363,0
2364,1
2365,1
2366,0
2367,1
2368,0
2369,0
2370,0
2371,1
2372,1
2373,1
2374,0
2375,1
2376,0
2377,1
2378,0
2379,0
2380,1
2381,0
2382,1
2383,1
2384,1
2385,1
2386,0
2387,1
2388,1
2389,0
2390,1
2391,0
2392,1
2393,0
2394,0
2395,0
2396,0
2397,1
2398,0
2399,1
2400,0
2401,1
2402,1
2403,1
2404,0
2405,1
2406,0
2407,0
2408,1
2409,0
2410,0
2411,1
2412,0
2413,0
2414,0
2415,1
2416,0
2417,0
2418,0
2419,1
2420,0
2421,1
2422,0
2423,0
2424,0
2425,0
2426,0
2427,1
2428,0
2429,0
2430,1
2431,1
2432,1
2433,0
2434,0
2435,0
2436,1
2437,1
2438,0
2439,0
2440,0
2441,1
2442,0
2443,1
2444,1
2445,0
2446,1
2447,1
2448,0
2449,1
2450,1
2451,1
2452,0
2453,0
2454,0
2455,1
2456,1
2457,0
2458,1
2459,0
2460,0
2461,1
2462,0
2463,1
2464,1
2465,1
2466,1
2467,1
2468,1
2469,1
2470,1
2471,1
2472,0
2473,1
2474,0
2475,1
2476,0
2477,1
2478,0
2479,0
2480,1
2481,1
2482,1
2483,1
2484,0
2485,0
2486,1
2487,0
2488,1
2489,1
2490,1
2491,0
2492,0
2493,1
2494,0
2495,0
2496,0
2497,1
2498,0
2499,0
2500,0
2501,0
2502,0
2503,1
2504,1
2505,1
2506,1
2507,0
2508,1
2509,1
2510,1
2511,0
2512,0
2513,1
2514,1
2515,0
2516,0
2517,1
2518,0
2519,1
2520,1
2521,0
2522,1
2523,0
2524,1
2525,0
2526,1
2527,0
2528,0
2529,0
2530,0
2531,1
2532,1
2533,0
2534,0
2535,0
2536,1
2537,0
2538,1
2539,0
2540,1
2541,0
2542,1
2543,1
2544,0
2545,1
2546,1
2547,0
2548,0
2549,0
2550,0
2551,1
2552,0
2553,0
2554,1
2555,1
2556,0
2557,0
2558,1
2559,1
2560,1
2561,1
2562,0
2563,0
2564,0
2565,1
2566,0
2567,1
2568,1
2569,1
2570,0
2571,0
2572,1
2573,0
2574,1
2575,0
2576,0
2577,0
2578,1
2579,0
2580,1
2581,1
2582,1
2583,0
2584,0
2585,0
2586,0
2587,0
2588,1
2589,1
2590,0
2591,0
2592,0
2593,1
2594,0
2595,0
2596,0
2597,1
2598,1
2599,1
2600,1
2601,1
2602,0
2603,0
2604,1
2605,1
2606,0
2607,0
2608,1
2609,0
2610,0
2611,1
2612,1
2613,1
2614,0
2615,1
2616,1
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0
2623,1
2624,0
2625,1
2626,1
2627,1
2628,1
2629,0
2630,0
2631,0
2632,0
2633,1
2634,1
2635,0
2636,0
2637,1
2638,0
2639,0
2640,1
2641,1
2642,1
2643,1
2644,1
2645,0
2646,0
2647,1
2648,0
2649,0
2650,1
2651,0
2652,0
2653,1
2654,0
2655,1
2656,0
2657,0
2658,1
2659,0
2660,1
2661,0
2662,1
2663,1
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,1
2671,0
2672,1
2673,0
2674,0
2675,0
2676,0
2677,1
2678,1
2679,1
2680,0
2681,1
2682,1
2683,1
2684,1
2685,0
2686,0
2687,0
2688,1
2689,0
2690,1
2691,1
2692,0
2693,0
2694,1
2695,0
2696,1
2697,0
2698,0
2699,1
2700,0
2701,1
2702,0
2703,1
2704,0
2705,0
2706,0
2707,0
2708,1
2709,1
2710,0
2711,1
2712,0
2713,1
2714,0
2715,1
2716,1
2717,1
2718,1
2719,1
2720,1
2721,1
2722,0
2723,1
2724,0
2725,0
2726,1
2727,0
2728,0
2729,1
2730,0
2731,1
2732,0
2733,0
2734,0
2735,0
2736,1
2737,1
2738,1
2739,1
2740,0
2741,0
2742,1
2743,1
2744,1
2745,0
2746,0
2747,1
2748,0
2749,0
2750,1
2751,1
2752,0
2753,0
2754,1
2755,1
2756,1
2757,0
2758,1
2759,0
2760,1
2761,0
2762,1
2763,0
2764,0
2765,1
2766,1
2767,1
2768,0
2769,1
2770,1
2771,1
2772,0
2773,1
2774,0
2775,1
2776,1
2777,1
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,1
2786,1
2787,1
2788,1
2789,0
2790,1
2791,1
2792,0
2793,0
2794,1
2795,1
2796,0
2797,1
2798,0
2799,1
2800,1
2801,1
2802,0
2803,1
2804,0
2805,1
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,1
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,1
2820,0
2821,1
2822,0
2823,1
2824,0
2825,1
2826,1
2827,0
2828,1
2829,1
2830,0
2831,1
2832,1
2833,1
2834,1
2835,0
2836,0
2837,0
2838,0
2839,0
2840,0
2841,1
2842,1
2843,1
2844,1
2845,1
2846,1
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,1
2855,1
2856,0
2857,0
2858,0
2859,0
2860,1
2861,1
2862,0
2863,1
2864,0
2865,0
2866,1
2867,1
2868,0
2869,1
2870,1
2871,0
2872,0
2873,0
2874,1
2875,1
2876,1
2877,1
2878,1
2879,0
2880,1
2881,1
2882,0
2883,1
2884,1
2885,0
2886,0
2887,0
2888,1
2889,0
2890,1
2891,1
2892,0
2893,0
2894,1
2895,0
2896,0
2897,0
2898,1
2899,1
2900,0
2901,0
2902,0
2903,1
2904,1
2905,0
2906,1
2907,0
2908,0
2909,1
2910,1
2911,1
2912,1
2913,0
2914,0
2915,1
2916,0
2917,0
2918,1
2919,0
2920,0
2921,0
2922,1
2923,1
2924,1
2925,1
2926,1
2927,1
2928,0
2929,0
2930,1
2931,0
2932,0
2933,0
2934,0
2935,1
2936,0
2937,0
2938,1
2939,1
2940,0
2941,0
2942,0
2943,0
2944,1
2945,1
2946,0
2947,1
2948,1
2949,1
2950,1
2951,1
2952,0
2953,0
2954,0
2955,1
2956,0
2957,1
2958,0
2959,0
2960,1
2961,0
2962,0
2963,1
2964,0
2965,0
2966,0
2967,0
2968,1
2969,0
2970,1
2971,1
2972,0
2973,1
2974,1
2975,0
2976,0
2977,0
2978,0
2979,0
2980,1
2981,1
2982,0
2983,1
2984,0
2985,0
2986,0
2987,1
2988,0
2989,1
2990,0
2991,1
2992,0
2993,0
2994,0
2995,1
2996,0
2997,1
